created_at,id,Pressure 1,Pressure 2,Flow rate,latitude,longitude,elevation,status
2024-05-25T12:35:27+00:00,892,20.28942,6.29923,10.88889,,,,
2024-05-25T12:35:43+00:00,893,20.1618,6.2872,19.73333,,,,
2024-05-25T12:35:59+00:00,894,20.21413,6.33263,18.13333,,,,
2024-05-25T12:36:15+00:00,895,20.25644,6.3463,27,,,,
2024-05-25T12:36:31+00:00,896,20.24352,6.3393,35.8,,,,
2024-05-25T12:36:47+00:00,897,20.07922,6.33615,21.4,,,,
2024-05-25T12:37:03+00:00,898,20.13676,6.34363,20.86667,,,,
2024-05-25T12:37:19+00:00,899,20.14373,6.33503,30.53333,,,,
2024-05-25T12:37:36+00:00,900,20.08344,6.33142,15.4,,,,
2024-05-25T12:37:53+00:00,901,20.09535,6.31044,16.8,,,,
2024-05-25T12:38:09+00:00,902,19.9898,6.29699,26.6,,,,
2024-05-25T12:38:25+00:00,903,19.97988,6.2654,19.33333,,,,
2024-05-25T12:38:41+00:00,904,19.91773,6.26828,23,,,,
2024-05-25T12:38:58+00:00,905,19.88647,6.22624,33.73333,,,,
2024-05-25T12:39:14+00:00,906,19.88448,6.2032,13.26667,,,,
2024-05-25T12:39:31+00:00,907,19.84413,6.18165,23.4,,,,
2024-05-25T12:39:47+00:00,908,19.75718,6.14394,16.06667,,,,
2024-05-25T12:40:04+00:00,909,19.66549,6.15084,17.46667,,,,
2024-05-25T12:40:21+00:00,910,19.66339,6.13216,21.26667,,,,
2024-05-25T12:40:38+00:00,911,19.67516,6.13081,19.6,,,,
2024-05-25T12:40:55+00:00,912,19.67982,6.09711,21.33333,,,,
2024-05-25T12:41:11+00:00,913,17.52876,5.0681,15.93333,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,MIN,17.53,5.07,10.89,,,,
,MAX,37.17,14.86,51.00,,,,
,MEAN,28.27,10.31,21.66,,,,
,MEDIAN,28.15,10.18,21.40,,,,
,STD DEV,4.84,2.54,4.65,,,,
